County,SubCounty,Ward,sub location,lat,long,locality(Crush/Abattoir/Village/market),Date of start of outbreak,month,year,date,Month,year,Disease/Condition,Nature of diagnosis (clinical/lab/pm),Test used (if Laboratory),Species,No. at Risk,No. sick,Deaths,Slaughtered *,Destroyed **,"Production System(Intensive, Extensive, Mixed)",If Zoonosis No. of human beings affected,Disease Control Measure Undertaken***,No.of animals vaccinated,"Organisation (GOK, Private)",Source,,
Meru,Igembe Central,Kangeta,,0.276892,37.891512,Village,12,October,2018,1/13/1900,October,2018,Anthrax,Post Mortem,None,Bovine,25,1,1,0,0,Intensive,,[Vaccination],0,GOK,GOK,,
Meru,Igembe North,Ntunene,,0.3377733,37.9385596,Village,15,October,2018,1/14/1900,October,2018,Rabies,Clinical,None,Bovine,1,1,0,0,0,Intensive,,"[Vaccination, Quarantine]",0,GOK,GOK,,
Meru,North Imenti,Ntima East,,-0.0116522,37.6634399,Village,15,October,2018,1/16/1900,October,2018,Rabies,Clinical,None,Bovine,1,1,0,0,0,Mixed,,[Vaccination],0,GOK,GOK,,
Meru,South Imenti,Abogeta East,,-0.127226,37.605686,Village,14,October,2018,1/17/1900,October,2018,Rabies,Clinical,None,Bovine,6,1,0,0,0,Mixed,,[Vaccination],7,GOK,GOK,,
Meru,Igembe North,Ntunene,,0.3331243,37.9388908,Village,22,October,2018,1/22/1900,October,2018,Rabies,Clinical,None,Bovine,2,1,0,0,1,Mixed,,"[Vaccination, Stamping Out]",1,GOK,GOK,,
Meru,Igembe South,Athiru Gaiti,,0.2305897,37.9449144,Village/Farm,1,November,2018,01/02/1900,November,2018,Anthrax,Clinical,None,Bovine,16,1,3,0,3,Mixed,0,[Treatment],3,GOK,GOK,,
Meru,Igembe North,Ntunene,,0.3336153,37.9374033,Village/Farm,5,November,2018,01/05/1900,November,2018,Rabies,Clinical,None,Bovine,7,1,1,0,0,Mixed,0,[Treatment],0,GOK,GOK,,
Meru,Central Imenti,Abothuguchi Central,,-0.0151143,37.6624423,Village/Farm,13,November,2018,1/16/1900,November,2018,Rabies,Clinical,None,Bovine,0,1,0,0,0,Mixed,0,[Treatment],0,GOK,GOK,,
Meru,South Imenti,Nkuene,,-0.018161,37.704027,Village/Farm,15,December,2018,1/17/1900,December,2018,Rabies,Clinical,NA,Bovine,5,1,0,1,5,Extensive,,[Vaccination],0,GOK,KABS,,
Mombasa,Kisauni,Bamburi,Mtopanga,-3.926336,39.675768,Village,30,June,2018,06/06/2018,June,2018,Anthrax,Laboratory,GIEMSA,Porcine,200,1,1,0,0,INTENSIVE,0,ANTIBIOTIC COVER AND VACCINATION LATER,0,GOK,,,
Mombasa,Kisauni,Shanzu,Pride Hotel,-3.949498,39.744841,Village,13,August,2018,1/14/1900,August,2018,Rabies,Laboratory,Sellar Stain,Canine,,1,1,0,0,Stray,0,0,0,GOK,GOK,,
Mombasa,Nyali,Nyali,Kisauni,-3.989708,39.704241,Village,14,August,2018,1/15/1900,August,2018,Rabies,Laboratory,Sellar Stain,Canine,Unknown,1,1,0,0,Stray,0,None,N/A,GOK,N/A,,
Nakuru,Nakuru Town,Barut,,-12506072,367279007,Village/Farm,1,January,2018,01/01/1900,January,2018,Anthrax,Clinical,None,Ovine,22,1,1,0,0,Mixed,0,[No Action],,GOK,KABS,,
Nakuru,Nakuru Town,Flamingo,,-0.3008885,36.0175409,Village/Farm,15,January,2018,1/15/1900,January,2018,Rabies,Clinical,None,Canine,2,2,0,0,2,Mixed,0,Vaccination,,GOK,KABS,,
Nakuru,Nakuru Town,Kapkures,,-0.2805641,36.059299,Village/Farm,2,January,2018,01/02/1900,January,2018,Rabies,Clinical,None,Bovine,3,2,0,0,0,Mixed,0,Treatment,,GOK,KABS,,
Nakuru,Nakuru Town,Menengai,,-0.2732798,36.0993618,Village/Farm,4,January,2018,01/09/1900,January,2018,Rabies,Clinical,None,Ovine,6,1,2,0,0,Mixed,0,Vaccination,,GOK,KABS,,
Nakuru,Nakuru Town,Menengai,,-0.16275,36.031044,Abattoir,3,February,2018,01/04/1900,February,2018,Rabies,Clinical,None,Canine,2,1,0,0,1,Intensive,,"[Stamping Out, Vaccination]",2,GOK,KABS,,
Nakuru,Naivasha,Hells Gate,,-0.7455378,36.4636559,Village/Farm,10,February,2018,01/10/1900,February,2018,Rabies,Clinical,None,Canine,5,1,1,0,1,Mixed,1,"[Vaccination, Quarantine]",0,GOK,KABS,,
Nakuru,Naivasha,Maai-Mahiu,,-0.6903616,36.4136049,Market,14,February,2018,1/14/1900,February,2018,Rabies,Clinical,None,Canine,120,45,6,0,50,Mixed,,[Stamping Out],0,GOK,KABS,,
Nakuru,Nakuru North,Dundori,,-0.34453,36.174395,Crush,7,March,2018,01/07/1900,March,2018,Rabies,Clinical,None,Canine,7,1,1,0,1,Extensive,0,Vaccination,0,GOK,KABS,,
Nakuru,Naivasha,Hells Gate,,-0.72452,36.4380612,Village/Farm,23,May,2018,05/05/2018,May,2018,Anthrax,Clinical,,Bovine,25,1,1,0,1,Mixed,0,[Quarantine],0,GOK,KABS,,
Nakuru,Njoro,Njoro,,-0.2248334,35.7742925,Village/Farm,4,June,2018,06/06/2018,June,2018,Brucellosis,Clinical,NA,Bovine,3,1,0,0,0,Mixed,1,Treatment,0,GOK,KABS,,
Nakuru,Naivasha,Mai Mahiu,,-0.7448147,36.4639939,Village/Farm,24,June,2018,06/06/2018,June,2018,Rabies,Clinical,,Canine,15,2,0,0,0,Mixed,0,Quarantine,0,GOK,KABS,,
Nakuru,Njoro,Lare,,-0.2703361,36.0363026,Village/Farm,25,June,2018,1/31/1900,July,2018,RVF,Clinical,,Bovine,2,1,0,0,0,Mixed,,Quarantine,0,GOK,KABS,,
Narok,Transmara West,Kimintet,,-0.9545509,35.2018638,Crush,27,July,2018,1/29/1900,July,2018,Brucellosis,Clinical,,Bovine,NA,70,8,0,0,Mixed,0,"Treatment, Stamping Out",0,GOK,KABS,,
Narok,Emurua Dikirr,Mogondo,,-0.9166161,35.0589849,Village/Farm,12,August,2018,1/14/1900,August,2018,Rabies,Clinical,,Canine,2,1,0,0,1,Mixed,,"Vaccination, Stamping Out",2,GOK,KABS,,
Narok,Transmara West,Lolgorian,,-1.3558049,34.7880605,Village/Farm,23,August,2018,1/23/1900,August,2018,RVF,Clinical,,Caprine,88,3,4,0,4,Extensive,,"Vaccination, Quarantine",0,GOK,KABS,,
Narok,Narok South,Loita,,-1.8523569,35.853892,Village/Farm,10,September,2018,1/15/1900,September,2018,RVF,Clinical,,Ovine,360,1,0,0,0,Mixed,,Vaccination,356,GOK,KABS,,
Narok,Transmara West,Angata Barikoi,,-1.3560769,34.7866798,Village/Farm,18,August,2018,1/20/1900,August,2018,Rabies,Clinical,,Canine,5,3,1,0,1,Mixed,,"Vaccination, Stamping Out",5,GOK,KABS,,
Narok,Narok South,Loita,,-1.8205763,35.7285735,Village/Farm,1,November,2018,01/05/1900,November,2018,Rabies,Clinical,None,Bovine,10,1,0,0,0,Mixed,0,"[Treatment, Vector Control]",0,GOK,GOK,,
Narok,Narok South,Loita,,-1.8525795,35.8540166,Village/Farm,11,November,2018,1/13/1900,November,2018,Anthrax,Clinical,None,Bovine,8,1,3,0,0,Mixed,0,[Treatment],0,GOK,GOK,,
Narok,Narok West,Mara,,0.7366433,35.348256,Village/Farm,17,November,2018,1/20/1900,November,2018,Rabies,Clinical,None,Canine,16,3,2,0,2,Mixed,0,[Other],0,GOK,GOK,,
Narok,Narok South,Loita,,-1.8299087,35.79910058,Village/Farm,30,December,2018,1/31/1900,December,2018,Rabies,Clinical,NA,Canine,6,1,0,0,1,Mixed,,[Vaccination],5,GOK,KABS,,
Nyeri,Mathira West,Kirimukuyu,Karogoto,-0.433355,37.07764,Village,26,July,2018,01/06/1900,August,2018,Rabies,Laboratory,Clinical Syndrome & Rapid Rabies Virus Antigen Test,Caprine,2,1,0,0,1,Intensive,5,Post Exposure Immunization for People who Handled the Rabid Goat,N/A,GOK,GOK,,
Nyeri,Nyeri Central,Ruring'u,Ithenguri,-0.432606,36.969929,Village,2,August,2018,01/03/1900,August,2018,Anthrax,Laboratory,Giemsa Staining and Microscopy,Bovine,1,1,0,0,0,Intensive,0,N/A,N/A,GOK,GOK,,
Nyeri,Nyeri Town,Ruring'U,,-0.4349293,36.9529315,Village/Farm,24,September,2018,1/27/1900,September,2018,RVF,Clinical,,Caprine,2,1,0,0,0,Intensive,,Treatment,0,GOK,KABS,,
Nyeri,Mathira East,Karatina,MATHAITHI,,,VILLAGE,4,November,2018,01/04/1900,November,2018,Anthrax,Laboratory,GIEMSA STAINING AND MICROSCOPY,Bovine,1,1,1,0,0,INTENSIVE,0,N/A,N/A,GOK,GOK,,
pokot,West Pokot,Mwotot,kapenguria,1.028389,35.1336895,0,3,February,2018,01/02/1900,March,2018,Rabies,Clinical,None,Bovine,3,1,0,0,1,Extensive,None,Vaccination,,,EPICOLLECT,,
pokot,West Pokot,Mwotot,kapenguria,1.028389,35.1336895,0,3,February,2018,01/02/1900,March,2018,Rabies,Clinical,None,Bovine,3,1,0,0,1,Extensive,None,Vaccination,,GOK,EPICOLLECT,,
Samburu,Samburu Central,Loosuk,Lonkopien,1.0613013,36.5877334,Crush,20,February,2018,1/23/1900,February,2018,Rabies,Clinical,None,Bovine,28,1,0,0,0,Intensive,None,"Infct_material_detroyed, Stamp_out, Quarantine, Border_precautions, Vaccination",28,GOK,EPICOLLECT,,
Samburu,Samburu Central,Maralal,Nomotio,1.0715157,36.672993,Village,2,July,2018,01/03/1900,July,2018,Anthrax,Clinical,,Bovine,12,1,1,0,1,Extensive,No,"Infct_material_detroyed, Quarantine, Screening, Treatment",0,GOK,GOK,,
Siaya,Bondo,North sakwa,,-0.0973309,34.2638662,Village/Farm,1,January,2017,01/01/1900,January,2018,Brucellosis,Clinical,,Bovine,7,1,0,0,0,Mixed,0,Treatment,,GOK,KABS,,
Siaya,Bondo,North sakwa,,-0.048223,34.349764,Village/Farm,18,January,2018,1/19/1900,January,2018,Brucellosis,Clinical,,Caprine,6,1,0,0,0,Mixed,0,Treatment,,GOK,KABS,,
Siaya,Bondo,West sakwa,,-0.0963514,34.2753251,Village/Farm,27,January,2018,1/28/1900,January,2018,Anthrax,Clinical,None,Bovine,6,1,1,0,0,Mixed,0,"Treatment, Vaccination",,GOK,KABS,,
Siaya,Gem,South gem,,-0.0632257,34.4331805,Village/Farm,1,January,2018,01/03/1900,January,2018,Rabies,Clinical,None,Bovine,3,1,1,0,1,Mixed,0,[Stamping Out],,GOK,KABS,,
Siaya,Rarieda,East asembo,,-0.124217,34.3911468,Village/Farm,9,January,2018,1/15/1900,January,2018,Rabies,Clinical,None,Canine,3,1,0,0,0,Mixed,1,Vaccination,,GOK,KABS,,
Siaya,Siaya,Usonga,,0.1079607,34.1118566,Village/Farm,25,February,2018,1/20/1900,February,2018,Brucellosis,Clinical,,Bovine,7,1,0,0,0,Extensive,0,Treatment,0,GOK,KABS,,
Siaya,Rarieda,South Uyoma,,-0.1924542,34.3459724,Village/Farm,15,February,2018,1/15/1900,February,2018,Anthrax,Clinical,None,Bovine,8,2,1,0,1,Mixed,0,Burry The Carcass,0,GOK,KABS,,
Siaya,Bondo,West Sakwa,,-0.097318,34.2749779,Village/Farm,9,February,2018,01/09/1900,February,2018,Rabies,Clinical,None,Canine,1,1,0,0,0,Mixed,0,"Treatment, Vaccination",1,GOK,KABS,,
Siaya,Bondo,North Sakwa,,-0.1007978,34.2728561,Village/Farm,13,February,2018,1/14/1900,February,2018,Rabies,Clinical,None,Bovine,6,1,0,0,0,Mixed,0,[Stamping Out],0,GOK,KABS,,
Siaya,Siaya,Siaya Township,,0.0569877,34.2879001,Village/Farm,5,February,2018,01/06/1900,February,2018,Rabies,Clinical,None,Caprine,20,2,1,0,1,Mixed,,Treatment,0,GOK,KABS,,
Siaya,Rarieda,West Asembo,,-0.1415562,34.2732418,Village/Farm,24,February,2018,1/26/1900,February,2018,Rabies,Clinical,None,Caprine,18,1,0,0,0,Mixed,,"[Treatment, Vaccination, Quarantine]",1,GOK,KABS,,
Siaya,Rarieda,South uyoma,,-0.3255637,34.3037925,Village/Farm,28,February,2018,1/28/1900,February,2018,RVF,Clinical,None,Bovine,13,3,0,0,0,Mixed,0,"Treatment, Vaccination",13,GOK,KABS,,
Siaya,Rarieda,West Asembo,,-0.2192871,34.3318255,Market,12,March,2018,01/12/1900,March,2018,Brucellosis,Clinical,None,Caprine,21,1,0,0,0,Mixed,0,"[Treatment, Vector Control]",0,GOK,KABS,,
Siaya,Bondo,North Sakwa,,-0.1241982,34.2397225,Abattoir,9,June,2018,06/06/2018,June,2018,Brucellosis,Post Mortem,,Bovine,7,1,0,8,0,Mixed,25,No Action,0,GOK,KABS,,
Siaya,Alego Usonga,West Alego,,0.1008745,34.1290269,Village/Farm,21,June,2018,06/06/2018,June,2018,RVF,Laboratory,CPR,Ovine,100,1,1,0,0,Mixed,1,Quarantine,0,GOK,KABS,,
Siaya,Alego Usonga,West Alego,,0.0349092,34.1862471,Village/Farm,11,July,2018,01/12/1900,July,2018,RVF,Clinical,,Caprine,NA,5,2,0,0,Extensive,0,Treatment,0,GOK,KABS,,
Siaya,Alego Usonga,West Alego,,0.0430294,34.1826312,Village/Farm,6,July,2018,01/12/1900,July,2018,RVF,Clinical,,Bovine,NA,6,1,0,0,Extensive,0,"Treatment, Vector Control",0,GOK,KABS,,
Siaya,Alego Usonga,West Alego,,-0.0352895,34.1531585,Village/Farm,11,July,2018,01/12/1900,July,2018,RVF,Clinical,,Ovine,NA,1,1,0,0,Extensive,0,Treatment,0,GOK,KABS,,
Siaya,Gem,Central Gem,,0.0660403,34.4428737,Village/Farm,5,July,2018,01/12/1900,July,2018,Rabies,Clinical,,Bovine,NA,1,1,0,1,Mixed,1,Vaccination,0,GOK,KABS,,
Siaya,Alego Usonga,West Alego,,0.077958,34.0876618,Village/Farm,1,August,2018,01/02/1900,August,2018,RVF,Clinical,,Caprine,0,1,0,0,0,Extensive,,Treatment,0,GOK,KABS,,
Siaya,Bondo,North Sakwa,,-0.1014298,34.2708112,Village/Farm,25,November,2018,1/26/1900,November,2018,Brucellosis,Clinical,None,Bovine,1,1,0,0,0,Mixed,0,[Other],0,GOK,GOK,,
Siaya,Alego Usonga,West Alego,,0.1085836,34.1568453,Village/Farm,13,November,2018,1/15/1900,November,2018,Rabies,Clinical,None,Canine,3,1,0,0,1,Mixed,0,[Treatment],0,GOK,GOK,,
Siaya,Alego Usonga,Usonga,,0.1084224,34.0938938,Village/Farm,16,December,2018,1/17/1900,December,2018,RVF,Clinical,NA,Caprine,2,1,0,0,0,Extensive,,"[Treatment, Vector Control]",0,GOK,KABS,,
Siaya,Alego Usonga,Usonga,,0.064565,34.067293,Village/Farm,22,December,2018,1/23/1900,December,2018,RVF,Clinical,NA,Caprine,1,1,0,0,0,Extensive,,"[Treatment, Vector Control]",0,GOK,KABS,,
Tana river,Tana Delta,Garsen Central,Dalu,-2.3176374,40.1127929,Village,11,June,2018,06/06/2018,June,2018,RVF,Laboratory,N/A,Caprine,310,9,1,0,0,Extensive,0,Quarantine,under planning,GOK,,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Igambang'Ombe,,-0.3903919,37.6835526,Village/Farm,22,September,2018,1/22/1900,September,2018,Brucellosis,Clinical,,Bovine,1,1,0,0,0,Intensive,,Treatment,0,GOK,KABS,,
Tharaka-Nithi,Tharaka,Marimanti,,-0.5615595,37.047141,Village/Farm,8,September,2018,01/10/1900,September,2018,RVF,Clinical,,Caprine,36,1,0,0,0,Mixed,,"Quarantine, Vector Control",0,GOK,KABS,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,-0.3426862,37.6301791,Crush,21,October,2018,1/29/1900,October,2018,Anthrax,Clinical,None,Bovine,100,1,2,0,0,Mixed,,[Vaccination],300,GOK,GOK,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,-0.3433895,37.6295137,Village,19,October,2018,1/23/1900,October,2018,Anthrax,Clinical,None,Bovine,500,1,5,0,0,Mixed,,[Quarantine],0,GOK,GOK,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Karingani,,-0.3317191,37.6472949,Village,30,October,2018,1/30/1900,October,2018,Anthrax,Laboratory,None,Bovine,21,1,3,0,0,Intensive,,[Quarantine],0,GOK,GOK,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,-0.3311936,37.6474508,Village,15,October,2018,1/15/1900,October,2018,Anthrax,Clinical,None,Bovine,1000,1,7,0,0,Intensive,,[Quarantine],0,GOK,GOK,,
Tharaka-Nithi,Maara,Chogoria,,-0.2408431,37.6414096,Village,15,October,2018,1/15/1900,October,2018,Anthrax,Laboratory,None,Bovine,3,1,3,0,0,Intensive,,[Other],0,GOK,GOK,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Magumoni,,-0.3306176,37.6474819,Village/Farm,7,November,2018,01/07/1900,November,2018,Rabies,Clinical,None,Bovine,6,1,0,0,0,Mixed,0,[Treatment],0,GOK,GOK,,
Uasin Gishu,Soy,Kipsangui,Kipsangui,0.70706,35.204563,Florence Koros,8,July,2018,01/08/1900,July,2018,Anthrax,Laboratory,Microscopy,Bovine,56,1,1,0,0,Free range,0,Treatment of sick & Vaccination of others,0,GOK,private,,
Uasin Gishu,Moiben,Sergoit,Chepkanga,0.708006,35.34662,Johnstone Kiplagat Kibor,1,September,2018,01/01/1900,September,2018,Anthrax,Laboratory,Microscopy,Bovine,12,1,1,0,0,Semi-Intensive,0,Treatment of sick & Vaccination of others,0,GOK,private,,
Wajir,Eldas,Basir/Lakole,Basir,2.327758,39.027828,Village,2,June,2018,06/06/2018,June,2018,RVF,Laboratory,Elisa,Ovine,"5,000,000",200,500,nil,nil,Extensive,6,"Vector control, Livestock Movement Control",NIL,GOK,GOK,,
Wajir,Wajir South,"Habaswein , Banane","Habaswein, Arablow",0.954893,39.492239,Village,23,July,2018,1/23/1900,July,2018,RVF,Laboratory,Elisa,Ovine,,200,300,nil,nil,Extensive,0,"Tyreatment, Vector control, Livestock Movement Control", NIL  ,GOK,GOK,,
Baringo,Baringo South,Marigat,,-0.2845531,36.0698039,Abattoir,21,April,2019,1/22/2019,May,2019,Brucellosis,Clinical,,Sheep,300,3,2,,0,Extensive,,"[Quarantine, Vector Control]",26,,,,
Baringo,Baringo South,Mochongoi,,-0.2835365,36.0695657,Village/Farm,1,May,2019,1/22/2019,May,2019,Brucellosis,Laboratory,Blood Screening,Cattle,400,12,0,,0,Mixed,,[Treatment],388,,,,
Baringo,Baringo North,Kabartonjo,,-0.3354177,35.9338067,Village/Farm,12,May,2019,1/14/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Extensive,,"[Quarantine, Other]",0,,,,
Baringo,Baringo North,Kabartonjo,,-0.33565,35.9372937,Village/Farm,12,May,2019,1/14/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Extensive,,"[Quarantine, Other]",0,,,,
Baringo,Baringo North,Kabartonjo,,-0.3529355,35.9309715,Village/Farm,12,May,2019,1/14/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Goats,23,3,9,,0,Extensive,,"[Quarantine, Other]",0,,,,
Baringo,Baringo North,Kabartonjo,,-0.26324,38.8888,Village/Farm,12,May,2019,1/14/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Extensive,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2847674,36.0762601,Village/Farm,12,May,2019,1/14/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Goats,23,12,9,,0,Extensive,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.287674,36.0762601,Village/Farm,12,May,2019,1/14/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Extensive,,[Quarantine],0,,,,
Baringo,Tiaty,Silale,,-0.285272,36.0705948,Village/Farm,19,May,2019,1/23/2019,May,2019,Anthrax,Clinical,,Camel,6,5,5,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2846025,36.0696238,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,45,14,0,,0,Mixed,,"[Quarantine, Other]",0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2845506,36.0704836,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Mixed,,"[Quarantine, Other]",0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2845529,36.0707131,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2847895,36.0701438,Village/Farm,12,May,2019,1/14/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo Central,Ewalel/Chapchap,,-0.283684,36.07025,Village/Farm,13,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2847895,36.0701438,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,"[Quarantine, Vector Control, Other]",0,,,,
Baringo,Baringo North,Kabartonjo,,0.170000002,37.90000153,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2845506,36.0704836,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2847895,36.0701438,Village/Farm,21,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Extensive,,"[Quarantine, Other]",0,,,,
Baringo,Baringo Central,Ewalel/Chapchap,,-0.283637,36.070285,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Goats,23,3,9,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2841714,36.07092,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Goats,26,3,9,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.283466,36.070287,Village/Farm,12,May,2019,1/22/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2845543,36.0694641,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2850199,36.0721826,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2838313,36.0721826,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.283601,36.0701438,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2835949,36.0718428,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Goats,23,3,9,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2845543,36.0694641,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,100,4,0,,0,Mixed,,"[Quarantine, Vector Control]",0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2845469,36.071503,Village/Farm,14,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,5,1,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2851238,36.0709008,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2849761,36.0704873,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Goats,23,3,9,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.283557,36.0703174,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.284063,36.0709857,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Goats,26,9,3,,0,Mixed,,"[Quarantine, Vector Control]",0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2847895,36.0701438,Village/Farm,23,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Mixed,,"[Quarantine, Vector Control]",0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2835483,36.0703318,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2831052,36.0702719,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,100,1,0,,0,N/A,,"[Vector Control, Quarantine]",0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2842163,36.0706837,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2847279,36.0693085,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2844796,36.0695981,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2845531,36.0698039,Village/Farm,12,May,2019,1/22/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Goats,23,3,9,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2846627,36.069637,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2846025,36.0696238,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2843221,36.0706789,Village/Farm,14,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Cattle,15,5,0,,0,Mixed,,[Quarantine],0,,,,
Baringo,Baringo North,Kabartonjo,,-0.2845531,36.0698039,Village/Farm,12,May,2019,1/23/2019,May,2019,Rift Valley Fever (RVF),Clinical,,Sheep,31,14,0,,0,Mixed,,"[Quarantine, Vector Control]",0,,,,
