date,county,diseases,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,sheep_pop,goat_pop,cam_pop,catt_pop,y,hum_pop,hum_incidence,catt_incidence,cam_incidence,goat_incidence,shp_incidence
2020-10-01,Laikipia,Brucellosis,Clinically confirmed,146,NA,NA,NA,NA,1227564,805052,15654,540130,2020,47319,3.09,NA,NA,NA,NA
2020-10-01,Laikipia,Brucellosis,Lab confirmed,205,NA,NA,NA,NA,1227564,805052,15654,540130,2020,47319,4.33,NA,NA,NA,NA
2020-10-01,Lamu,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2020,25235,0.08,NA,NA,NA,NA
2020-10-01,Lamu,Brucellosis,Lab confirmed,112,NA,NA,NA,NA,84290,195758,250,196642,2020,25235,4.44,NA,NA,NA,NA
2020-10-01,Machakos,Brucellosis,Clinically confirmed,113,1,NA,NA,NA,343050,1249782,2946,724702,2020,195158,0.58,1.38,NA,NA,NA
2020-10-01,Machakos,Brucellosis,Lab confirmed,622,NA,NA,NA,NA,343050,1249782,2946,724702,2020,195158,3.19,NA,NA,NA,NA
2020-10-01,Makueni,Brucellosis,Clinically confirmed,49,1,NA,NA,NA,266230,1599276,2222,651606,2020,36763,1.33,1.53,NA,NA,NA
2020-10-01,Makueni,Brucellosis,Lab confirmed,270,NA,NA,NA,NA,266230,1599276,2222,651606,2020,36763,7.34,NA,NA,NA,NA
2020-10-01,Mandera,Brucellosis,Clinically confirmed,54,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2020,415046,0.13,NA,NA,NA,NA
2020-10-01,Mandera,Brucellosis,Lab confirmed,418,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2020,415046,1.01,NA,NA,NA,NA
2020-10-01,Marsabit,Brucellosis,Clinically confirmed,320,NA,NA,NA,NA,1255664,1488950,430468,481472,2020,46499,6.88,NA,NA,NA,NA
2020-10-01,Marsabit,Brucellosis,Lab confirmed,677,NA,NA,NA,NA,1255664,1488950,430468,481472,2020,46499,14.56,NA,NA,NA,NA
2020-10-01,Meru,Brucellosis,Clinically confirmed,121,NA,NA,NA,NA,277542,684396,11464,624368,2020,215740,0.56,NA,NA,NA,NA
2020-10-01,Meru,Brucellosis,Lab confirmed,222,NA,NA,NA,NA,277542,684396,11464,624368,2020,215740,1.03,NA,NA,NA,NA
2020-10-01,Migori,Brucellosis,Clinically confirmed,352,NA,NA,NA,NA,141704,284408,0,646640,2020,133854,2.63,NA,NA,NA,NA
2020-10-01,Migori,Brucellosis,Lab confirmed,1511,NA,NA,NA,NA,141704,284408,0,646640,2020,133854,11.29,NA,NA,NA,NA
2020-10-01,Mombasa,Brucellosis,Clinically confirmed,9,NA,NA,NA,NA,4584,50822,116,21302,2020,929098,0.01,NA,NA,NA,NA
2020-10-01,Mombasa,Brucellosis,Lab confirmed,60,NA,NA,NA,NA,4584,50822,116,21302,2020,929098,0.06,NA,NA,NA,NA
2020-10-01,Murang'a,Brucellosis,Clinically confirmed,33,NA,NA,NA,NA,112950,347526,0,420206,2020,99462,0.33,NA,NA,NA,NA
2020-10-01,Murang'a,Brucellosis,Lab confirmed,105,NA,NA,NA,NA,112950,347526,0,420206,2020,99462,1.06,NA,NA,NA,NA
2020-10-01,Nairobi,Brucellosis,Clinically confirmed,302,NA,NA,NA,NA,38218,56830,0,58658,2020,4306029,0.07,NA,NA,NA,NA
2020-10-01,Nairobi,Brucellosis,Lab confirmed,1591,NA,NA,NA,NA,38218,56830,0,58658,2020,4306029,0.37,NA,NA,NA,NA
2020-10-01,Nakuru,Brucellosis,Clinically confirmed,956,NA,NA,NA,NA,1064442,410784,776,793052,2020,729214,1.31,NA,NA,NA,NA
2020-10-01,Nakuru,Brucellosis,Lab confirmed,3217,NA,NA,NA,NA,1064442,410784,776,793052,2020,729214,4.41,NA,NA,NA,NA
2020-10-01,Nandi,Brucellosis,Clinically confirmed,800,NA,NA,NA,NA,195424,70192,0,486836,2020,62795,12.74,NA,NA,NA,NA
2020-10-01,Nandi,Brucellosis,Lab confirmed,1646,NA,NA,NA,NA,195424,70192,0,486836,2020,62795,26.21,NA,NA,NA,NA
2020-10-01,Narok,Brucellosis,Clinically confirmed,660,NA,NA,NA,NA,5207084,2031690,3238,2977782,2020,43824,15.06,NA,NA,NA,NA
2020-10-01,Narok,Brucellosis,Lab confirmed,1618,NA,NA,NA,NA,5207084,2031690,3238,2977782,2020,43824,36.92,NA,NA,NA,NA
2020-10-01,Nyamira,Brucellosis,Clinically confirmed,124,NA,NA,NA,NA,23574,78670,0,239250,2020,75754,1.64,NA,NA,NA,NA
2020-10-01,Nyamira,Brucellosis,Lab confirmed,1021,NA,NA,NA,NA,23574,78670,0,239250,2020,75754,13.48,NA,NA,NA,NA
2020-10-01,Nyandarua,Brucellosis,Clinically confirmed,154,NA,NA,NA,NA,555524,74018,0,422726,2020,73993,2.08,NA,NA,NA,NA
2020-10-01,Nyandarua,Brucellosis,Lab confirmed,783,NA,NA,NA,NA,555524,74018,0,422726,2020,73993,10.58,NA,NA,NA,NA
2020-10-01,Nyeri,Brucellosis,Clinically confirmed,8,NA,NA,NA,NA,307456,214920,0,329014,2020,89486,0.09,NA,NA,NA,NA
2020-10-01,Nyeri,Brucellosis,Lab confirmed,129,NA,NA,NA,NA,307456,214920,0,329014,2020,89486,1.44,NA,NA,NA,NA
2020-10-01,Samburu,Brucellosis,Clinically confirmed,82,NA,NA,NA,NA,1133544,1433174,96344,571266,2020,11067,7.41,NA,NA,NA,NA
2020-10-01,Samburu,Brucellosis,Lab confirmed,455,NA,NA,NA,NA,1133544,1433174,96344,571266,2020,11067,41.11,NA,NA,NA,NA
2020-10-01,Siaya,Brucellosis,Clinically confirmed,65,NA,NA,NA,NA,266220,326444,0,652362,2020,85251,0.76,NA,NA,NA,NA
2020-10-01,Siaya,Brucellosis,Lab confirmed,541,NA,NA,NA,NA,266220,326444,0,652362,2020,85251,6.35,NA,NA,NA,NA
2020-10-01,Taita Taveta,Brucellosis,Clinically confirmed,11,NA,NA,NA,NA,93070,404226,5260,229628,2020,41581,0.26,NA,NA,NA,NA
2020-10-01,Taita Taveta,Brucellosis,Lab confirmed,118,NA,NA,NA,NA,93070,404226,5260,229628,2020,41581,2.84,NA,NA,NA,NA
2020-10-01,Tana River,Brucellosis,Clinically confirmed,77,NA,NA,NA,NA,896132,1181712,106596,543666,2020,23298,3.31,NA,NA,NA,NA
2020-10-01,Tana River,Brucellosis,Lab confirmed,132,NA,NA,NA,NA,896132,1181712,106596,543666,2020,23298,5.67,NA,NA,NA,NA
2020-10-01,Tharaka Nithi,Brucellosis,Clinically confirmed,69,NA,NA,NA,NA,107632,428434,248,181412,2020,16854,4.09,NA,NA,NA,NA
2020-10-01,Tharaka Nithi,Brucellosis,Lab confirmed,560,NA,NA,NA,NA,107632,428434,248,181412,2020,16854,33.23,NA,NA,NA,NA
2020-10-01,Trans Nzoia,Brucellosis,Clinically confirmed,521,NA,NA,NA,NA,272690,56398,0,366936,2020,166963,3.12,NA,NA,NA,NA
2020-10-01,Trans Nzoia,Brucellosis,Lab confirmed,1959,NA,NA,NA,NA,272690,56398,0,366936,2020,166963,11.73,NA,NA,NA,NA
2020-10-01,Turkana,Brucellosis,Clinically confirmed,407,NA,NA,NA,NA,2107512,3981858,523846,649608,2020,39887,10.2,NA,NA,NA,NA
2020-10-01,Turkana,Brucellosis,Lab confirmed,1097,21,NA,18,NA,2107512,3981858,523846,649608,2020,39887,27.5,32.33,NA,4.52,NA
2020-10-01,Uasin Gishu,Brucellosis,Clinically confirmed,760,NA,NA,NA,NA,439850,91708,296,556844,2020,345146,2.2,NA,NA,NA,NA
2020-10-01,Uasin Gishu,Brucellosis,Lab confirmed,2248,NA,NA,NA,NA,439850,91708,296,556844,2020,345146,6.51,NA,NA,NA,NA
2020-10-01,Vihiga,Brucellosis,Clinically confirmed,44,NA,NA,NA,NA,12290,61708,0,253236,2020,101112,0.44,NA,NA,NA,NA
2020-10-01,Vihiga,Brucellosis,Lab confirmed,435,NA,NA,NA,NA,12290,61708,0,253236,2020,101112,4.3,NA,NA,NA,NA
2020-10-01,Wajir,Brucellosis,Clinically confirmed,101,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020,183409,0.55,NA,NA,NA,NA
2020-10-01,Wajir,Brucellosis,Lab confirmed,591,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020,183409,3.22,NA,NA,NA,NA
2020-10-01,West Pokot,Brucellosis,Clinically confirmed,619,NA,NA,NA,NA,716586,1528350,38778,833676,2020,27951,22.15,NA,NA,NA,NA
2020-10-01,West Pokot,Brucellosis,Lab confirmed,2859,NA,NA,NA,NA,716586,1528350,38778,833676,2020,27951,102.29,NA,NA,NA,NA
2020-11-01,Baringo,Brucellosis,Clinically confirmed,512,NA,NA,NA,NA,686686,1867454,77000,819692,2020,43914,11.66,NA,NA,NA,NA
2020-11-01,Baringo,Brucellosis,Lab confirmed,1754,NA,NA,NA,NA,686686,1867454,77000,819692,2020,43914,39.94,NA,NA,NA,NA
2020-11-01,Bomet,Brucellosis,Clinically confirmed,93,NA,NA,NA,NA,160984,152918,0,636418,2020,61439,1.51,NA,NA,NA,NA
2020-11-01,Bomet,Brucellosis,Lab confirmed,438,NA,NA,NA,NA,160984,152918,0,636418,2020,61439,7.13,NA,NA,NA,NA
2020-11-01,Bungoma,Brucellosis,Clinically confirmed,1091,NA,NA,NA,NA,156988,219386,0,702518,2020,171522,6.36,NA,NA,NA,NA
2020-11-01,Bungoma,Brucellosis,Lab confirmed,3474,NA,NA,NA,NA,156988,219386,0,702518,2020,171522,20.25,NA,NA,NA,NA
2020-11-01,Busia,Brucellosis,Clinically confirmed,96,NA,NA,NA,NA,43408,164606,0,413256,2020,104191,0.92,NA,NA,NA,NA
2020-11-01,Busia,Brucellosis,Lab confirmed,562,NA,NA,NA,NA,43408,164606,0,413256,2020,104191,5.39,NA,NA,NA,NA
2020-11-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,699,NA,NA,NA,NA,380062,199852,178,300906,2020,12157,57.5,NA,NA,NA,NA
2020-11-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1758,NA,NA,NA,NA,380062,199852,178,300906,2020,12157,144.61,NA,NA,NA,NA
2020-11-01,Embu,Brucellosis,Clinically confirmed,76,NA,NA,NA,NA,90492,538266,456,276830,2020,56650,1.34,NA,NA,NA,NA
2020-11-01,Embu,Brucellosis,Lab confirmed,649,NA,NA,NA,NA,90492,538266,456,276830,2020,56650,11.46,NA,NA,NA,NA
2020-11-01,Garissa,Brucellosis,Clinically confirmed,157,NA,NA,2,NA,5493154,7714584,1632114,2841382,2020,484935,0.32,NA,NA,0.26,NA
2020-11-01,Garissa,Brucellosis,Lab confirmed,777,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2020,484935,1.6,NA,NA,NA,NA
2020-11-01,Homa Bay,Brucellosis,Clinically confirmed,212,NA,NA,NA,NA,296748,359110,0,681938,2020,128895,1.64,NA,NA,NA,NA
2020-11-01,Homa Bay,Brucellosis,Lab confirmed,886,NA,NA,NA,NA,296748,359110,0,681938,2020,128895,6.87,NA,NA,NA,NA
2020-11-01,Isiolo,Brucellosis,Clinically confirmed,73,NA,NA,NA,NA,1709450,2060010,297718,543196,2020,33813,2.16,NA,NA,NA,NA
2020-11-01,Isiolo,Brucellosis,Lab confirmed,450,NA,NA,NA,NA,1709450,2060010,297718,543196,2020,33813,13.31,NA,NA,NA,NA
2020-11-01,Kajiado,Brucellosis,Clinically confirmed,174,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020,271202,0.64,NA,NA,NA,NA
2020-11-01,Kajiado,Brucellosis,Lab confirmed,962,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020,271202,3.55,NA,NA,NA,NA
2020-11-01,Kakamega,Brucellosis,Clinically confirmed,213,NA,NA,NA,NA,113768,156288,0,806900,2020,214295,0.99,NA,NA,NA,NA
2020-11-01,Kakamega,Brucellosis,Lab confirmed,1008,NA,NA,NA,NA,113768,156288,0,806900,2020,214295,4.7,NA,NA,NA,NA
2020-11-01,Kericho,Brucellosis,Clinically confirmed,375,NA,NA,NA,NA,112476,143750,0,483296,2020,82093,4.57,NA,NA,NA,NA
2020-11-01,Kericho,Brucellosis,Lab confirmed,1848,NA,NA,NA,NA,112476,143750,0,483296,2020,82093,22.51,NA,NA,NA,NA
2020-11-01,Kiambu,Brucellosis,Clinically confirmed,142,NA,NA,NA,NA,236778,167194,0,400788,2020,840959,0.17,NA,NA,NA,NA
2020-11-01,Kiambu,Brucellosis,Lab confirmed,555,NA,NA,NA,NA,236778,167194,0,400788,2020,840959,0.66,NA,NA,NA,NA
2020-11-01,Kilifi,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,112962,1084514,4044,472914,2020,346035,0.01,NA,NA,NA,NA
2020-11-01,Kilifi,Brucellosis,Lab confirmed,89,NA,NA,NA,NA,112962,1084514,4044,472914,2020,346035,0.26,NA,NA,NA,NA
2020-11-01,Kirinyaga,Brucellosis,Clinically confirmed,16,NA,NA,NA,NA,53502,213688,0,232882,2020,89761,0.18,NA,NA,NA,NA
2020-11-01,Kirinyaga,Brucellosis,Lab confirmed,325,NA,NA,NA,NA,53502,213688,0,232882,2020,89761,3.62,NA,NA,NA,NA
2020-11-01,Kisii,Brucellosis,Clinically confirmed,804,NA,NA,NA,NA,22002,113892,0,433716,2020,205372,3.91,NA,NA,NA,NA
2020-11-01,Kisii,Brucellosis,Lab confirmed,3386,NA,NA,NA,NA,22002,113892,0,433716,2020,205372,16.49,NA,NA,NA,NA
2020-11-01,Kisumu,Brucellosis,Clinically confirmed,114,NA,NA,NA,NA,327074,275392,0,485992,2020,387804,0.29,NA,NA,NA,NA
2020-11-01,Kisumu,Brucellosis,Lab confirmed,709,NA,NA,NA,NA,327074,275392,0,485992,2020,387804,1.83,NA,NA,NA,NA
2020-11-01,Kitui,Brucellosis,Clinically confirmed,199,1,NA,1,NA,211660,2741120,10404,687264,2020,48553,4.1,1.46,NA,0.36,NA
2020-11-01,Kitui,Brucellosis,Lab confirmed,757,NA,NA,NA,NA,211660,2741120,10404,687264,2020,48553,15.59,NA,NA,NA,NA
2020-11-01,Kwale,Brucellosis,Clinically confirmed,6,NA,NA,NA,NA,181230,764820,2192,620868,2020,100253,0.06,NA,NA,NA,NA
2020-11-01,Kwale,Brucellosis,Lab confirmed,19,NA,NA,NA,NA,181230,764820,2192,620868,2020,100253,0.19,NA,NA,NA,NA
2020-11-01,Laikipia,Brucellosis,Clinically confirmed,32,NA,NA,NA,NA,1227564,805052,15654,540130,2020,47319,0.68,NA,NA,NA,NA
2020-11-01,Laikipia,Brucellosis,Lab confirmed,259,NA,NA,NA,NA,1227564,805052,15654,540130,2020,47319,5.47,NA,NA,NA,NA
2020-11-01,Lamu,Brucellosis,Clinically confirmed,8,NA,NA,NA,NA,84290,195758,250,196642,2020,25235,0.32,NA,NA,NA,NA
2020-11-01,Lamu,Brucellosis,Lab confirmed,93,NA,NA,NA,NA,84290,195758,250,196642,2020,25235,3.69,NA,NA,NA,NA
2020-11-01,Machakos,Brucellosis,Clinically confirmed,67,NA,NA,NA,NA,343050,1249782,2946,724702,2020,195158,0.34,NA,NA,NA,NA
2020-11-01,Machakos,Brucellosis,Lab confirmed,425,NA,NA,NA,NA,343050,1249782,2946,724702,2020,195158,2.18,NA,NA,NA,NA
2020-11-01,Makueni,Brucellosis,Clinically confirmed,31,NA,NA,NA,NA,266230,1599276,2222,651606,2020,36763,0.84,NA,NA,NA,NA
2020-11-01,Makueni,Brucellosis,Lab confirmed,239,NA,NA,NA,NA,266230,1599276,2222,651606,2020,36763,6.5,NA,NA,NA,NA
2020-11-01,Mandera,Brucellosis,Clinically confirmed,130,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2020,415046,0.31,NA,NA,NA,NA
2020-11-01,Mandera,Brucellosis,Lab confirmed,547,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2020,415046,1.32,NA,NA,NA,NA
2020-11-01,Marsabit,Brucellosis,Clinically confirmed,313,NA,NA,NA,NA,1255664,1488950,430468,481472,2020,46499,6.73,NA,NA,NA,NA
2020-11-01,Marsabit,Brucellosis,Lab confirmed,416,NA,NA,NA,NA,1255664,1488950,430468,481472,2020,46499,8.95,NA,NA,NA,NA
2020-11-01,Meru,Brucellosis,Clinically confirmed,233,NA,NA,NA,NA,277542,684396,11464,624368,2020,215740,1.08,NA,NA,NA,NA
2020-11-01,Meru,Brucellosis,Lab confirmed,462,NA,NA,NA,NA,277542,684396,11464,624368,2020,215740,2.14,NA,NA,NA,NA
2020-11-01,Migori,Brucellosis,Clinically confirmed,499,NA,NA,NA,NA,141704,284408,0,646640,2020,133854,3.73,NA,NA,NA,NA
2020-11-01,Migori,Brucellosis,Lab confirmed,1718,NA,NA,NA,NA,141704,284408,0,646640,2020,133854,12.83,NA,NA,NA,NA
2020-11-01,Mombasa,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,4584,50822,116,21302,2020,929098,0,NA,NA,NA,NA
2020-11-01,Mombasa,Brucellosis,Lab confirmed,130,NA,NA,NA,NA,4584,50822,116,21302,2020,929098,0.14,NA,NA,NA,NA
2020-11-01,Murang'a,Brucellosis,Clinically confirmed,29,NA,NA,NA,NA,112950,347526,0,420206,2020,99462,0.29,NA,NA,NA,NA
2020-11-01,Murang'a,Brucellosis,Lab confirmed,70,NA,NA,NA,NA,112950,347526,0,420206,2020,99462,0.7,NA,NA,NA,NA
2020-11-01,Nairobi,Brucellosis,Clinically confirmed,225,NA,NA,NA,NA,38218,56830,0,58658,2020,4306029,0.05,NA,NA,NA,NA
2020-11-01,Nairobi,Brucellosis,Lab confirmed,826,NA,NA,NA,NA,38218,56830,0,58658,2020,4306029,0.19,NA,NA,NA,NA
2020-11-01,Nakuru,Brucellosis,Clinically confirmed,926,NA,NA,NA,NA,1064442,410784,776,793052,2020,729214,1.27,NA,NA,NA,NA
2020-11-01,Nakuru,Brucellosis,Lab confirmed,3259,NA,NA,NA,NA,1064442,410784,776,793052,2020,729214,4.47,NA,NA,NA,NA
2020-11-01,Nandi,Brucellosis,Clinically confirmed,688,NA,NA,NA,NA,195424,70192,0,486836,2020,62795,10.96,NA,NA,NA,NA
2020-11-01,Nandi,Brucellosis,Lab confirmed,1346,NA,NA,NA,NA,195424,70192,0,486836,2020,62795,21.43,NA,NA,NA,NA
2020-11-01,Narok,Brucellosis,Clinically confirmed,638,NA,NA,NA,NA,5207084,2031690,3238,2977782,2020,43824,14.56,NA,NA,NA,NA
2020-11-01,Narok,Brucellosis,Lab confirmed,755,NA,NA,NA,NA,5207084,2031690,3238,2977782,2020,43824,17.23,NA,NA,NA,NA
2020-11-01,Nyamira,Brucellosis,Clinically confirmed,182,NA,NA,NA,NA,23574,78670,0,239250,2020,75754,2.4,NA,NA,NA,NA
2020-11-01,Nyamira,Brucellosis,Lab confirmed,892,NA,NA,NA,NA,23574,78670,0,239250,2020,75754,11.77,NA,NA,NA,NA
2020-11-01,Nyandarua,Brucellosis,Clinically confirmed,135,NA,NA,NA,NA,555524,74018,0,422726,2020,73993,1.82,NA,NA,NA,NA
2020-11-01,Nyandarua,Brucellosis,Lab confirmed,875,NA,NA,NA,NA,555524,74018,0,422726,2020,73993,11.83,NA,NA,NA,NA
2020-11-01,Nyeri,Brucellosis,Clinically confirmed,22,NA,NA,NA,NA,307456,214920,0,329014,2020,89486,0.25,NA,NA,NA,NA
2020-11-01,Nyeri,Brucellosis,Lab confirmed,94,NA,NA,NA,NA,307456,214920,0,329014,2020,89486,1.05,NA,NA,NA,NA
2020-11-01,Samburu,Brucellosis,Clinically confirmed,83,NA,NA,NA,NA,1133544,1433174,96344,571266,2020,11067,7.5,NA,NA,NA,NA
2020-11-01,Samburu,Brucellosis,Lab confirmed,358,NA,NA,NA,NA,1133544,1433174,96344,571266,2020,11067,32.35,NA,NA,NA,NA
2020-11-01,Siaya,Brucellosis,Clinically confirmed,73,NA,NA,NA,NA,266220,326444,0,652362,2020,85251,0.86,NA,NA,NA,NA
2020-11-01,Siaya,Brucellosis,Lab confirmed,382,NA,NA,NA,NA,266220,326444,0,652362,2020,85251,4.48,NA,NA,NA,NA
2020-11-01,Taita Taveta,Brucellosis,Clinically confirmed,13,1,NA,NA,NA,93070,404226,5260,229628,2020,41581,0.31,4.35,NA,NA,NA
2020-11-01,Taita Taveta,Brucellosis,Lab confirmed,143,NA,NA,NA,NA,93070,404226,5260,229628,2020,41581,3.44,NA,NA,NA,NA
2020-11-01,Tana River,Brucellosis,Clinically confirmed,6,NA,NA,NA,NA,896132,1181712,106596,543666,2020,23298,0.26,NA,NA,NA,NA
2020-11-01,Tana River,Brucellosis,Lab confirmed,125,NA,NA,NA,NA,896132,1181712,106596,543666,2020,23298,5.37,NA,NA,NA,NA
2020-11-01,Tharaka Nithi,Brucellosis,Clinically confirmed,140,NA,NA,NA,NA,107632,428434,248,181412,2020,16854,8.31,NA,NA,NA,NA
2020-11-01,Tharaka Nithi,Brucellosis,Lab confirmed,594,NA,NA,NA,NA,107632,428434,248,181412,2020,16854,35.24,NA,NA,NA,NA
2020-11-01,Trans Nzoia,Brucellosis,Clinically confirmed,529,1,NA,NA,NA,272690,56398,0,366936,2020,166963,3.17,2.73,NA,NA,NA
2020-11-01,Trans Nzoia,Brucellosis,Lab confirmed,2369,NA,NA,NA,NA,272690,56398,0,366936,2020,166963,14.19,NA,NA,NA,NA
2020-11-01,Turkana,Brucellosis,Clinically confirmed,229,NA,NA,NA,NA,2107512,3981858,523846,649608,2020,39887,5.74,NA,NA,NA,NA
2020-11-01,Turkana,Brucellosis,Lab confirmed,1011,NA,NA,NA,NA,2107512,3981858,523846,649608,2020,39887,25.35,NA,NA,NA,NA
2020-11-01,Uasin Gishu,Brucellosis,Clinically confirmed,549,NA,NA,NA,NA,439850,91708,296,556844,2020,345146,1.59,NA,NA,NA,NA
2020-11-01,Uasin Gishu,Brucellosis,Lab confirmed,2009,NA,NA,NA,NA,439850,91708,296,556844,2020,345146,5.82,NA,NA,NA,NA
2020-11-01,Vihiga,Brucellosis,Clinically confirmed,66,NA,NA,NA,NA,12290,61708,0,253236,2020,101112,0.65,NA,NA,NA,NA
2020-11-01,Vihiga,Brucellosis,Lab confirmed,451,NA,NA,NA,NA,12290,61708,0,253236,2020,101112,4.46,NA,NA,NA,NA
2020-11-01,Wajir,Brucellosis,Clinically confirmed,37,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020,183409,0.2,NA,NA,NA,NA
2020-11-01,Wajir,Brucellosis,Lab confirmed,615,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020,183409,3.35,NA,NA,NA,NA
2020-11-01,West Pokot,Brucellosis,Clinically confirmed,393,3,NA,NA,NA,716586,1528350,38778,833676,2020,27951,14.06,3.6,NA,NA,NA
2020-11-01,West Pokot,Brucellosis,Lab confirmed,3162,NA,NA,NA,NA,716586,1528350,38778,833676,2020,27951,113.13,NA,NA,NA,NA
2020-12-01,Baringo,Brucellosis,Clinically confirmed,365,NA,NA,NA,NA,686686,1867454,77000,819692,2020,43914,8.31,NA,NA,NA,NA
2020-12-01,Baringo,Brucellosis,Lab confirmed,774,NA,NA,NA,NA,686686,1867454,77000,819692,2020,43914,17.63,NA,NA,NA,NA
2020-12-01,Bomet,Brucellosis,Clinically confirmed,42,NA,NA,NA,NA,160984,152918,0,636418,2020,61439,0.68,NA,NA,NA,NA
2020-12-01,Bomet,Brucellosis,Lab confirmed,465,NA,NA,NA,NA,160984,152918,0,636418,2020,61439,7.57,NA,NA,NA,NA
2020-12-01,Bungoma,Brucellosis,Clinically confirmed,598,NA,NA,NA,NA,156988,219386,0,702518,2020,171522,3.49,NA,NA,NA,NA
2020-12-01,Bungoma,Brucellosis,Lab confirmed,2720,NA,NA,NA,NA,156988,219386,0,702518,2020,171522,15.86,NA,NA,NA,NA
2020-12-01,Busia,Brucellosis,Clinically confirmed,109,NA,NA,NA,NA,43408,164606,0,413256,2020,104191,1.05,NA,NA,NA,NA
2020-12-01,Busia,Brucellosis,Lab confirmed,476,NA,NA,NA,NA,43408,164606,0,413256,2020,104191,4.57,NA,NA,NA,NA
2020-12-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,296,NA,NA,NA,NA,380062,199852,178,300906,2020,12157,24.35,NA,NA,NA,NA
2020-12-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,752,NA,NA,NA,NA,380062,199852,178,300906,2020,12157,61.86,NA,NA,NA,NA
2020-12-01,Embu,Brucellosis,Clinically confirmed,37,NA,NA,NA,NA,90492,538266,456,276830,2020,56650,0.65,NA,NA,NA,NA
2020-12-01,Embu,Brucellosis,Lab confirmed,620,NA,NA,NA,NA,90492,538266,456,276830,2020,56650,10.94,NA,NA,NA,NA
2020-12-01,Garissa,Brucellosis,Clinically confirmed,146,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2020,484935,0.3,NA,NA,NA,NA
2020-12-01,Garissa,Brucellosis,Lab confirmed,784,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2020,484935,1.62,NA,NA,NA,NA
2020-12-01,Homa Bay,Brucellosis,Clinically confirmed,124,NA,NA,NA,NA,296748,359110,0,681938,2020,128895,0.96,NA,NA,NA,NA
2020-12-01,Homa Bay,Brucellosis,Lab confirmed,933,NA,NA,NA,NA,296748,359110,0,681938,2020,128895,7.24,NA,NA,NA,NA
2020-12-01,Isiolo,Brucellosis,Clinically confirmed,115,NA,NA,NA,NA,1709450,2060010,297718,543196,2020,33813,3.4,NA,NA,NA,NA
2020-12-01,Isiolo,Brucellosis,Lab confirmed,329,NA,NA,NA,NA,1709450,2060010,297718,543196,2020,33813,9.73,NA,NA,NA,NA
2020-12-01,Kajiado,Brucellosis,Clinically confirmed,164,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020,271202,0.6,NA,NA,NA,NA
2020-12-01,Kajiado,Brucellosis,Lab confirmed,1586,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020,271202,5.85,NA,NA,NA,NA
2020-12-01,Kakamega,Brucellosis,Clinically confirmed,86,NA,NA,NA,NA,113768,156288,0,806900,2020,214295,0.4,NA,NA,NA,NA
2020-12-01,Kakamega,Brucellosis,Lab confirmed,555,NA,NA,NA,NA,113768,156288,0,806900,2020,214295,2.59,NA,NA,NA,NA
2020-12-01,Kericho,Brucellosis,Clinically confirmed,161,NA,NA,NA,NA,112476,143750,0,483296,2020,82093,1.96,NA,NA,NA,NA
2020-12-01,Kericho,Brucellosis,Lab confirmed,803,NA,NA,NA,NA,112476,143750,0,483296,2020,82093,9.78,NA,NA,NA,NA
2020-12-01,Kiambu,Brucellosis,Clinically confirmed,138,NA,NA,NA,NA,236778,167194,0,400788,2020,840959,0.16,NA,NA,NA,NA
2020-12-01,Kiambu,Brucellosis,Lab confirmed,411,NA,NA,NA,NA,236778,167194,0,400788,2020,840959,0.49,NA,NA,NA,NA
2020-12-01,Kilifi,Brucellosis,Clinically confirmed,15,NA,NA,NA,NA,112962,1084514,4044,472914,2020,346035,0.04,NA,NA,NA,NA
2020-12-01,Kilifi,Brucellosis,Lab confirmed,44,NA,NA,NA,NA,112962,1084514,4044,472914,2020,346035,0.13,NA,NA,NA,NA
2020-12-01,Kirinyaga,Brucellosis,Clinically confirmed,19,NA,NA,NA,NA,53502,213688,0,232882,2020,89761,0.21,NA,NA,NA,NA
2020-12-01,Kirinyaga,Brucellosis,Lab confirmed,246,NA,NA,NA,NA,53502,213688,0,232882,2020,89761,2.74,NA,NA,NA,NA
