date,county,diseases,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,sheep_pop,goat_pop,cam_pop,catt_pop,y
2020-05-01,Turkana,Brucellosis,Clinically confirmed,277,NA,NA,NA,NA,2107512,3981858,523846,649608,2020
2020-05-01,Turkana,Brucellosis,Lab confirmed,794,1,NA,16,1,2107512,3981858,523846,649608,2020
2020-05-01,Uasin Gishu,Brucellosis,Clinically confirmed,501,NA,NA,NA,NA,439850,91708,296,556844,2020
2020-05-01,Uasin Gishu,Brucellosis,Lab confirmed,1823,NA,NA,NA,NA,439850,91708,296,556844,2020
2020-05-01,Vihiga,Brucellosis,Clinically confirmed,46,NA,NA,NA,NA,12290,61708,0,253236,2020
2020-05-01,Vihiga,Brucellosis,Lab confirmed,351,NA,NA,NA,NA,12290,61708,0,253236,2020
2020-05-01,Wajir,Brucellosis,Clinically confirmed,50,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020
2020-05-01,Wajir,Brucellosis,Lab confirmed,258,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020
2020-05-01,West Pokot,Brucellosis,Clinically confirmed,444,NA,NA,NA,NA,716586,1528350,38778,833676,2020
2020-05-01,West Pokot,Brucellosis,Lab confirmed,1657,NA,NA,NA,NA,716586,1528350,38778,833676,2020
2020-06-01,Baringo,Brucellosis,Clinically confirmed,418,NA,NA,NA,NA,686686,1867454,77000,819692,2020
2020-06-01,Baringo,Brucellosis,Lab confirmed,1307,NA,NA,NA,NA,686686,1867454,77000,819692,2020
2020-06-01,Bomet,Brucellosis,Clinically confirmed,82,NA,NA,NA,NA,160984,152918,0,636418,2020
2020-06-01,Bomet,Brucellosis,Lab confirmed,669,NA,NA,NA,NA,160984,152918,0,636418,2020
2020-06-01,Bungoma,Brucellosis,Clinically confirmed,697,NA,NA,NA,NA,156988,219386,0,702518,2020
2020-06-01,Bungoma,Brucellosis,Lab confirmed,2831,NA,NA,NA,NA,156988,219386,0,702518,2020
2020-06-01,Busia,Brucellosis,Clinically confirmed,62,NA,NA,NA,NA,43408,164606,0,413256,2020
2020-06-01,Busia,Brucellosis,Lab confirmed,434,NA,NA,NA,NA,43408,164606,0,413256,2020
2020-06-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,647,NA,NA,NA,NA,380062,199852,178,300906,2020
2020-06-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1926,NA,NA,NA,NA,380062,199852,178,300906,2020
2020-06-01,Embu,Brucellosis,Clinically confirmed,186,NA,NA,NA,NA,90492,538266,456,276830,2020
2020-06-01,Embu,Brucellosis,Lab confirmed,515,NA,NA,NA,NA,90492,538266,456,276830,2020
2020-06-01,Garissa,Brucellosis,Clinically confirmed,197,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2020
2020-06-01,Garissa,Brucellosis,Lab confirmed,1113,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2020
2020-06-01,Homa Bay,Brucellosis,Clinically confirmed,185,NA,NA,NA,NA,296748,359110,0,681938,2020
2020-06-01,Homa Bay,Brucellosis,Lab confirmed,678,NA,NA,NA,NA,296748,359110,0,681938,2020
2020-06-01,Isiolo,Brucellosis,Clinically confirmed,233,NA,NA,NA,NA,1709450,2060010,297718,543196,2020
2020-06-01,Isiolo,Brucellosis,Lab confirmed,445,NA,NA,NA,NA,1709450,2060010,297718,543196,2020
2020-06-01,Kajiado,Brucellosis,Clinically confirmed,178,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020
2020-06-01,Kajiado,Brucellosis,Lab confirmed,1238,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020
2020-06-01,Kakamega,Brucellosis,Clinically confirmed,193,NA,NA,NA,NA,113768,156288,0,806900,2020
2020-06-01,Kakamega,Brucellosis,Lab confirmed,646,NA,NA,NA,NA,113768,156288,0,806900,2020
2020-06-01,Kericho,Brucellosis,Clinically confirmed,617,NA,NA,NA,NA,112476,143750,0,483296,2020
2020-06-01,Kericho,Brucellosis,Lab confirmed,2533,NA,NA,NA,NA,112476,143750,0,483296,2020
2020-06-01,Kiambu,Brucellosis,Clinically confirmed,77,NA,NA,NA,NA,236778,167194,0,400788,2020
2020-06-01,Kiambu,Brucellosis,Lab confirmed,573,NA,NA,NA,NA,236778,167194,0,400788,2020
2020-06-01,Kilifi,Brucellosis,Lab confirmed,306,NA,NA,NA,NA,112962,1084514,4044,472914,2020
2020-06-01,Kirinyaga,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,53502,213688,0,232882,2020
2020-06-01,Kirinyaga,Brucellosis,Lab confirmed,93,NA,NA,NA,NA,53502,213688,0,232882,2020
2020-06-01,Kisii,Brucellosis,Clinically confirmed,677,NA,NA,NA,NA,22002,113892,0,433716,2020
2020-06-01,Kisii,Brucellosis,Lab confirmed,2601,NA,NA,NA,NA,22002,113892,0,433716,2020
2020-06-01,Kisumu,Brucellosis,Clinically confirmed,48,NA,NA,NA,NA,327074,275392,0,485992,2020
2020-06-01,Kisumu,Brucellosis,Lab confirmed,456,NA,NA,NA,NA,327074,275392,0,485992,2020
2020-06-01,Kitui,Brucellosis,Clinically confirmed,185,NA,NA,NA,NA,211660,2741120,10404,687264,2020
2020-06-01,Kitui,Brucellosis,Lab confirmed,850,NA,NA,NA,NA,211660,2741120,10404,687264,2020
2020-06-01,Kwale,Brucellosis,Clinically confirmed,4,NA,NA,NA,NA,181230,764820,2192,620868,2020
2020-06-01,Kwale,Brucellosis,Lab confirmed,27,NA,NA,NA,NA,181230,764820,2192,620868,2020
2020-06-01,Laikipia,Brucellosis,Clinically confirmed,56,NA,NA,NA,NA,1227564,805052,15654,540130,2020
2020-06-01,Laikipia,Brucellosis,Lab confirmed,278,NA,NA,NA,NA,1227564,805052,15654,540130,2020
2020-06-01,Lamu,Brucellosis,Lab confirmed,7,NA,NA,NA,NA,84290,195758,250,196642,2020
2020-06-01,Machakos,Brucellosis,Clinically confirmed,89,NA,NA,NA,NA,343050,1249782,2946,724702,2020
2020-06-01,Machakos,Brucellosis,Lab confirmed,428,NA,NA,NA,NA,343050,1249782,2946,724702,2020
2020-06-01,Makueni,Brucellosis,Clinically confirmed,24,NA,NA,NA,NA,266230,1599276,2222,651606,2020
2020-06-01,Makueni,Brucellosis,Lab confirmed,297,NA,NA,NA,NA,266230,1599276,2222,651606,2020
2020-06-01,Mandera,Brucellosis,Clinically confirmed,114,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2020
2020-06-01,Mandera,Brucellosis,Lab confirmed,418,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2020
2020-06-01,Marsabit,Brucellosis,Clinically confirmed,337,NA,NA,NA,NA,1255664,1488950,430468,481472,2020
2020-06-01,Marsabit,Brucellosis,Lab confirmed,292,NA,NA,NA,NA,1255664,1488950,430468,481472,2020
2020-06-01,Meru,Brucellosis,Clinically confirmed,140,NA,NA,NA,NA,277542,684396,11464,624368,2020
2020-06-01,Meru,Brucellosis,Lab confirmed,295,NA,NA,NA,NA,277542,684396,11464,624368,2020
2020-06-01,Migori,Brucellosis,Clinically confirmed,454,NA,NA,NA,NA,141704,284408,0,646640,2020
2020-06-01,Migori,Brucellosis,Lab confirmed,1642,NA,NA,NA,NA,141704,284408,0,646640,2020
2020-06-01,Mombasa,Brucellosis,Lab confirmed,27,NA,NA,NA,NA,4584,50822,116,21302,2020
2020-06-01,Murang'a,Brucellosis,Clinically confirmed,26,NA,NA,NA,NA,112950,347526,0,420206,2020
2020-06-01,Murang'a,Brucellosis,Lab confirmed,78,NA,NA,NA,NA,112950,347526,0,420206,2020
2020-06-01,Nairobi,Brucellosis,Clinically confirmed,575,NA,NA,NA,NA,38218,56830,0,58658,2020
2020-06-01,Nairobi,Brucellosis,Lab confirmed,804,NA,NA,NA,NA,38218,56830,0,58658,2020
2020-06-01,Nakuru,Brucellosis,Clinically confirmed,838,NA,NA,NA,NA,1064442,410784,776,793052,2020
2020-06-01,Nakuru,Brucellosis,Lab confirmed,2749,NA,NA,NA,NA,1064442,410784,776,793052,2020
2020-06-01,Nandi,Brucellosis,Clinically confirmed,1118,NA,NA,NA,NA,195424,70192,0,486836,2020
2020-06-01,Nandi,Brucellosis,Lab confirmed,2491,NA,NA,NA,NA,195424,70192,0,486836,2020
2020-06-01,Narok,Brucellosis,Clinically confirmed,614,NA,NA,NA,NA,5207084,2031690,3238,2977782,2020
2020-06-01,Narok,Brucellosis,Lab confirmed,1414,NA,NA,NA,NA,5207084,2031690,3238,2977782,2020
2020-06-01,Nyamira,Brucellosis,Clinically confirmed,189,NA,NA,NA,NA,23574,78670,0,239250,2020
2020-06-01,Nyamira,Brucellosis,Lab confirmed,897,NA,NA,NA,NA,23574,78670,0,239250,2020
2020-06-01,Nyandarua,Brucellosis,Clinically confirmed,138,NA,NA,NA,NA,555524,74018,0,422726,2020
2020-06-01,Nyandarua,Brucellosis,Lab confirmed,675,NA,NA,NA,NA,555524,74018,0,422726,2020
2020-06-01,Nyeri,Brucellosis,Clinically confirmed,8,NA,NA,NA,NA,307456,214920,0,329014,2020
2020-06-01,Nyeri,Brucellosis,Lab confirmed,64,NA,NA,NA,NA,307456,214920,0,329014,2020
2020-06-01,Samburu,Brucellosis,Clinically confirmed,43,NA,NA,NA,NA,1133544,1433174,96344,571266,2020
2020-06-01,Samburu,Brucellosis,Lab confirmed,835,NA,NA,NA,NA,1133544,1433174,96344,571266,2020
2020-06-01,Siaya,Brucellosis,Clinically confirmed,72,NA,NA,NA,NA,266220,326444,0,652362,2020
2020-06-01,Siaya,Brucellosis,Lab confirmed,423,NA,NA,NA,NA,266220,326444,0,652362,2020
2020-06-01,Taita Taveta,Brucellosis,Clinically confirmed,17,NA,NA,NA,NA,93070,404226,5260,229628,2020
2020-06-01,Taita Taveta,Brucellosis,Lab confirmed,80,NA,NA,NA,NA,93070,404226,5260,229628,2020
2020-06-01,Tana River,Brucellosis,Clinically confirmed,49,NA,NA,NA,NA,896132,1181712,106596,543666,2020
2020-06-01,Tana River,Brucellosis,Lab confirmed,74,NA,NA,NA,NA,896132,1181712,106596,543666,2020
2020-06-01,Tharaka Nithi,Brucellosis,Clinically confirmed,122,NA,NA,NA,NA,107632,428434,248,181412,2020
2020-06-01,Tharaka Nithi,Brucellosis,Lab confirmed,533,NA,NA,NA,NA,107632,428434,248,181412,2020
2020-06-01,Trans Nzoia,Brucellosis,Clinically confirmed,512,NA,NA,NA,NA,272690,56398,0,366936,2020
2020-06-01,Trans Nzoia,Brucellosis,Lab confirmed,2034,NA,NA,NA,NA,272690,56398,0,366936,2020
2020-06-01,Turkana,Brucellosis,Clinically confirmed,317,NA,NA,NA,NA,2107512,3981858,523846,649608,2020
2020-06-01,Turkana,Brucellosis,Lab confirmed,1099,NA,NA,1,NA,2107512,3981858,523846,649608,2020
2020-06-01,Uasin Gishu,Brucellosis,Clinically confirmed,587,NA,NA,NA,NA,439850,91708,296,556844,2020
2020-06-01,Uasin Gishu,Brucellosis,Lab confirmed,1586,NA,NA,NA,NA,439850,91708,296,556844,2020
2020-06-01,Vihiga,Brucellosis,Clinically confirmed,63,NA,NA,NA,NA,12290,61708,0,253236,2020
2020-06-01,Vihiga,Brucellosis,Lab confirmed,340,NA,NA,NA,NA,12290,61708,0,253236,2020
2020-06-01,Wajir,Brucellosis,Clinically confirmed,71,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020
2020-06-01,Wajir,Brucellosis,Lab confirmed,566,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020
2020-06-01,West Pokot,Brucellosis,Clinically confirmed,564,NA,NA,NA,NA,716586,1528350,38778,833676,2020
2020-06-01,West Pokot,Brucellosis,Lab confirmed,2318,NA,NA,NA,NA,716586,1528350,38778,833676,2020
2020-07-01,Baringo,Brucellosis,Clinically confirmed,516,NA,NA,NA,NA,686686,1867454,77000,819692,2020
2020-07-01,Baringo,Brucellosis,Lab confirmed,1413,NA,NA,NA,NA,686686,1867454,77000,819692,2020
2020-07-01,Bomet,Brucellosis,Clinically confirmed,185,NA,NA,NA,NA,160984,152918,0,636418,2020
2020-07-01,Bomet,Brucellosis,Lab confirmed,819,NA,NA,NA,NA,160984,152918,0,636418,2020
2020-07-01,Bungoma,Brucellosis,Clinically confirmed,734,NA,NA,NA,NA,156988,219386,0,702518,2020
2020-07-01,Bungoma,Brucellosis,Lab confirmed,2884,NA,NA,NA,NA,156988,219386,0,702518,2020
2020-07-01,Busia,Brucellosis,Clinically confirmed,108,NA,NA,NA,NA,43408,164606,0,413256,2020
2020-07-01,Busia,Brucellosis,Lab confirmed,547,NA,NA,NA,NA,43408,164606,0,413256,2020
2020-07-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,622,NA,NA,NA,NA,380062,199852,178,300906,2020
2020-07-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1882,NA,NA,NA,NA,380062,199852,178,300906,2020
2020-07-01,Embu,Brucellosis,Clinically confirmed,44,1,NA,NA,NA,90492,538266,456,276830,2020
2020-07-01,Embu,Brucellosis,Lab confirmed,469,NA,NA,NA,NA,90492,538266,456,276830,2020
2020-07-01,Garissa,Brucellosis,Clinically confirmed,320,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2020
2020-07-01,Garissa,Brucellosis,Lab confirmed,1201,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2020
2020-07-01,Homa Bay,Brucellosis,Clinically confirmed,225,NA,NA,NA,NA,296748,359110,0,681938,2020
2020-07-01,Homa Bay,Brucellosis,Lab confirmed,773,NA,NA,NA,NA,296748,359110,0,681938,2020
2020-07-01,Isiolo,Brucellosis,Clinically confirmed,203,NA,NA,NA,NA,1709450,2060010,297718,543196,2020
2020-07-01,Isiolo,Brucellosis,Lab confirmed,468,NA,NA,NA,NA,1709450,2060010,297718,543196,2020
2020-07-01,Kajiado,Brucellosis,Clinically confirmed,243,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020
2020-07-01,Kajiado,Brucellosis,Lab confirmed,1272,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020
2020-07-01,Kakamega,Brucellosis,Clinically confirmed,220,NA,NA,NA,NA,113768,156288,0,806900,2020
2020-07-01,Kakamega,Brucellosis,Lab confirmed,777,NA,NA,NA,NA,113768,156288,0,806900,2020
2020-07-01,Kericho,Brucellosis,Clinically confirmed,544,NA,NA,NA,NA,112476,143750,0,483296,2020
2020-07-01,Kericho,Brucellosis,Lab confirmed,2229,NA,NA,NA,NA,112476,143750,0,483296,2020
2020-07-01,Kiambu,Brucellosis,Clinically confirmed,88,NA,NA,NA,NA,236778,167194,0,400788,2020
2020-07-01,Kiambu,Brucellosis,Lab confirmed,464,NA,NA,NA,NA,236778,167194,0,400788,2020
2020-07-01,Kilifi,Brucellosis,Lab confirmed,56,NA,NA,NA,NA,112962,1084514,4044,472914,2020
2020-07-01,Kirinyaga,Brucellosis,Clinically confirmed,14,NA,NA,NA,NA,53502,213688,0,232882,2020
2020-07-01,Kirinyaga,Brucellosis,Lab confirmed,162,NA,NA,NA,NA,53502,213688,0,232882,2020
2020-07-01,Kisii,Brucellosis,Clinically confirmed,618,NA,NA,NA,NA,22002,113892,0,433716,2020
2020-07-01,Kisii,Brucellosis,Lab confirmed,2712,NA,NA,NA,NA,22002,113892,0,433716,2020
2020-07-01,Kisumu,Brucellosis,Clinically confirmed,71,NA,NA,NA,NA,327074,275392,0,485992,2020
2020-07-01,Kisumu,Brucellosis,Lab confirmed,585,NA,NA,NA,NA,327074,275392,0,485992,2020
2020-07-01,Kitui,Brucellosis,Clinically confirmed,231,NA,NA,NA,NA,211660,2741120,10404,687264,2020
2020-07-01,Kitui,Brucellosis,Lab confirmed,887,NA,NA,NA,NA,211660,2741120,10404,687264,2020
2020-07-01,Kwale,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,181230,764820,2192,620868,2020
2020-07-01,Kwale,Brucellosis,Lab confirmed,24,NA,NA,NA,NA,181230,764820,2192,620868,2020
2020-07-01,Laikipia,Brucellosis,Clinically confirmed,31,NA,NA,NA,NA,1227564,805052,15654,540130,2020
2020-07-01,Laikipia,Brucellosis,Lab confirmed,192,NA,NA,NA,NA,1227564,805052,15654,540130,2020
2020-07-01,Lamu,Brucellosis,Clinically confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2020
2020-07-01,Lamu,Brucellosis,Lab confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2020
2020-07-01,Machakos,Brucellosis,Clinically confirmed,98,1,NA,1,NA,343050,1249782,2946,724702,2020
2020-07-01,Machakos,Brucellosis,Lab confirmed,418,NA,NA,NA,NA,343050,1249782,2946,724702,2020
2020-07-01,Makueni,Brucellosis,Clinically confirmed,42,NA,NA,NA,NA,266230,1599276,2222,651606,2020
2020-07-01,Makueni,Brucellosis,Lab confirmed,310,NA,NA,NA,NA,266230,1599276,2222,651606,2020
2020-07-01,Mandera,Brucellosis,Clinically confirmed,84,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2020
2020-07-01,Mandera,Brucellosis,Lab confirmed,422,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2020
2020-07-01,Marsabit,Brucellosis,Clinically confirmed,279,NA,NA,NA,NA,1255664,1488950,430468,481472,2020
2020-07-01,Marsabit,Brucellosis,Lab confirmed,383,NA,NA,NA,NA,1255664,1488950,430468,481472,2020
2020-07-01,Meru,Brucellosis,Clinically confirmed,104,NA,NA,NA,NA,277542,684396,11464,624368,2020
2020-07-01,Meru,Brucellosis,Lab confirmed,350,NA,NA,NA,NA,277542,684396,11464,624368,2020
2020-07-01,Migori,Brucellosis,Clinically confirmed,598,NA,NA,NA,NA,141704,284408,0,646640,2020
2020-07-01,Migori,Brucellosis,Lab confirmed,1481,NA,NA,NA,NA,141704,284408,0,646640,2020
2020-07-01,Mombasa,Brucellosis,Clinically confirmed,5,NA,NA,NA,NA,4584,50822,116,21302,2020
2020-07-01,Mombasa,Brucellosis,Lab confirmed,43,NA,NA,NA,NA,4584,50822,116,21302,2020
2020-07-01,Murang'a,Brucellosis,Clinically confirmed,12,NA,NA,NA,NA,112950,347526,0,420206,2020
2020-07-01,Murang'a,Brucellosis,Lab confirmed,82,NA,NA,NA,NA,112950,347526,0,420206,2020
2020-07-01,Nairobi,Brucellosis,Clinically confirmed,478,NA,NA,NA,NA,38218,56830,0,58658,2020
2020-07-01,Nairobi,Brucellosis,Lab confirmed,1146,NA,NA,NA,NA,38218,56830,0,58658,2020
2020-07-01,Nakuru,Brucellosis,Clinically confirmed,930,NA,NA,NA,NA,1064442,410784,776,793052,2020
2020-07-01,Nakuru,Brucellosis,Lab confirmed,2649,NA,NA,NA,NA,1064442,410784,776,793052,2020
2020-07-01,Nandi,Brucellosis,Clinically confirmed,919,NA,NA,NA,NA,195424,70192,0,486836,2020
2020-07-01,Nandi,Brucellosis,Lab confirmed,2103,NA,NA,NA,NA,195424,70192,0,486836,2020
2020-07-01,Narok,Brucellosis,Clinically confirmed,734,NA,NA,NA,NA,5207084,2031690,3238,2977782,2020
2020-07-01,Narok,Brucellosis,Lab confirmed,1985,NA,NA,NA,NA,5207084,2031690,3238,2977782,2020
2020-07-01,Nyamira,Brucellosis,Clinically confirmed,162,NA,NA,NA,NA,23574,78670,0,239250,2020
2020-07-01,Nyamira,Brucellosis,Lab confirmed,1141,NA,NA,NA,NA,23574,78670,0,239250,2020
2020-07-01,Nyandarua,Brucellosis,Clinically confirmed,161,NA,NA,NA,NA,555524,74018,0,422726,2020
2020-07-01,Nyandarua,Brucellosis,Lab confirmed,574,NA,NA,NA,NA,555524,74018,0,422726,2020
2020-07-01,Nyeri,Brucellosis,Clinically confirmed,11,NA,NA,NA,NA,307456,214920,0,329014,2020
2020-07-01,Nyeri,Brucellosis,Lab confirmed,116,NA,NA,NA,NA,307456,214920,0,329014,2020
2020-07-01,Samburu,Brucellosis,Clinically confirmed,55,NA,NA,NA,NA,1133544,1433174,96344,571266,2020
2020-07-01,Samburu,Brucellosis,Lab confirmed,376,NA,NA,NA,NA,1133544,1433174,96344,571266,2020
2020-07-01,Siaya,Brucellosis,Clinically confirmed,55,NA,NA,NA,NA,266220,326444,0,652362,2020
2020-07-01,Siaya,Brucellosis,Lab confirmed,457,NA,NA,NA,NA,266220,326444,0,652362,2020
2020-07-01,Taita Taveta,Brucellosis,Clinically confirmed,44,NA,NA,NA,NA,93070,404226,5260,229628,2020
2020-07-01,Taita Taveta,Brucellosis,Lab confirmed,149,NA,NA,NA,NA,93070,404226,5260,229628,2020
2020-07-01,Tana River,Brucellosis,Clinically confirmed,57,NA,13,NA,NA,896132,1181712,106596,543666,2020
2020-07-01,Tana River,Brucellosis,Lab confirmed,158,NA,NA,NA,NA,896132,1181712,106596,543666,2020
2020-07-01,Tharaka Nithi,Brucellosis,Clinically confirmed,103,NA,NA,NA,NA,107632,428434,248,181412,2020
2020-07-01,Tharaka Nithi,Brucellosis,Lab confirmed,507,NA,NA,NA,NA,107632,428434,248,181412,2020
2020-07-01,Trans Nzoia,Brucellosis,Clinically confirmed,562,NA,NA,NA,NA,272690,56398,0,366936,2020
2020-07-01,Trans Nzoia,Brucellosis,Lab confirmed,2207,NA,NA,NA,NA,272690,56398,0,366936,2020
2020-07-01,Turkana,Brucellosis,Clinically confirmed,272,NA,NA,NA,NA,2107512,3981858,523846,649608,2020
2020-07-01,Turkana,Brucellosis,Lab confirmed,730,6,NA,1,NA,2107512,3981858,523846,649608,2020
2020-07-01,Uasin Gishu,Brucellosis,Clinically confirmed,567,NA,NA,NA,NA,439850,91708,296,556844,2020
2020-07-01,Uasin Gishu,Brucellosis,Lab confirmed,1901,NA,NA,NA,NA,439850,91708,296,556844,2020
2020-07-01,Vihiga,Brucellosis,Clinically confirmed,68,NA,NA,NA,NA,12290,61708,0,253236,2020
2020-07-01,Vihiga,Brucellosis,Lab confirmed,430,NA,NA,NA,NA,12290,61708,0,253236,2020
2020-07-01,Wajir,Brucellosis,Clinically confirmed,59,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020
2020-07-01,Wajir,Brucellosis,Lab confirmed,784,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2020
2020-07-01,West Pokot,Brucellosis,Clinically confirmed,726,NA,NA,NA,NA,716586,1528350,38778,833676,2020
2020-07-01,West Pokot,Brucellosis,Lab confirmed,3044,NA,NA,NA,NA,716586,1528350,38778,833676,2020
2020-08-01,Baringo,Brucellosis,Clinically confirmed,548,NA,NA,NA,NA,686686,1867454,77000,819692,2020
2020-08-01,Baringo,Brucellosis,Lab confirmed,1407,NA,NA,NA,NA,686686,1867454,77000,819692,2020
2020-08-01,Bomet,Brucellosis,Clinically confirmed,145,NA,NA,NA,NA,160984,152918,0,636418,2020
2020-08-01,Bomet,Brucellosis,Lab confirmed,606,NA,NA,NA,NA,160984,152918,0,636418,2020
2020-08-01,Bungoma,Brucellosis,Clinically confirmed,801,NA,NA,NA,NA,156988,219386,0,702518,2020
2020-08-01,Bungoma,Brucellosis,Lab confirmed,2975,NA,NA,NA,NA,156988,219386,0,702518,2020
2020-08-01,Busia,Brucellosis,Clinically confirmed,68,NA,NA,NA,NA,43408,164606,0,413256,2020
2020-08-01,Busia,Brucellosis,Lab confirmed,661,NA,NA,NA,NA,43408,164606,0,413256,2020
2020-08-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,692,NA,NA,NA,NA,380062,199852,178,300906,2020
2020-08-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,2053,NA,NA,NA,NA,380062,199852,178,300906,2020
2020-08-01,Embu,Brucellosis,Clinically confirmed,140,NA,NA,NA,NA,90492,538266,456,276830,2020
2020-08-01,Embu,Brucellosis,Lab confirmed,381,NA,NA,NA,NA,90492,538266,456,276830,2020
2020-08-01,Garissa,Brucellosis,Clinically confirmed,185,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2020
2020-08-01,Garissa,Brucellosis,Lab confirmed,1037,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2020
2020-08-01,Homa Bay,Brucellosis,Clinically confirmed,197,NA,NA,NA,NA,296748,359110,0,681938,2020
2020-08-01,Homa Bay,Brucellosis,Lab confirmed,431,NA,NA,NA,NA,296748,359110,0,681938,2020
2020-08-01,Isiolo,Brucellosis,Clinically confirmed,192,NA,NA,NA,NA,1709450,2060010,297718,543196,2020
2020-08-01,Isiolo,Brucellosis,Lab confirmed,570,NA,NA,NA,NA,1709450,2060010,297718,543196,2020
2020-08-01,Kajiado,Brucellosis,Clinically confirmed,227,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020
2020-08-01,Kajiado,Brucellosis,Lab confirmed,1547,NA,NA,NA,NA,2241298,1755488,7168,1155420,2020
2020-08-01,Kakamega,Brucellosis,Clinically confirmed,282,NA,NA,NA,NA,113768,156288,0,806900,2020
2020-08-01,Kakamega,Brucellosis,Lab confirmed,700,NA,NA,NA,NA,113768,156288,0,806900,2020
2020-08-01,Kericho,Brucellosis,Clinically confirmed,554,NA,NA,NA,NA,112476,143750,0,483296,2020
2020-08-01,Kericho,Brucellosis,Lab confirmed,2502,NA,NA,NA,NA,112476,143750,0,483296,2020
2020-08-01,Kiambu,Brucellosis,Clinically confirmed,49,NA,NA,NA,NA,236778,167194,0,400788,2020
2020-08-01,Kiambu,Brucellosis,Lab confirmed,576,NA,NA,NA,NA,236778,167194,0,400788,2020
2020-08-01,Kilifi,Brucellosis,Lab confirmed,137,NA,NA,NA,NA,112962,1084514,4044,472914,2020
2020-08-01,Kirinyaga,Brucellosis,Clinically confirmed,43,NA,NA,NA,NA,53502,213688,0,232882,2020
2020-08-01,Kirinyaga,Brucellosis,Lab confirmed,123,NA,NA,NA,NA,53502,213688,0,232882,2020
2020-08-01,Kisii,Brucellosis,Clinically confirmed,616,NA,NA,NA,NA,22002,113892,0,433716,2020
2020-08-01,Kisii,Brucellosis,Lab confirmed,2468,NA,NA,NA,NA,22002,113892,0,433716,2020
2020-08-01,Kisumu,Brucellosis,Clinically confirmed,85,NA,NA,NA,NA,327074,275392,0,485992,2020
2020-08-01,Kisumu,Brucellosis,Lab confirmed,559,NA,NA,NA,NA,327074,275392,0,485992,2020
2020-08-01,Kitui,Brucellosis,Clinically confirmed,182,NA,NA,NA,NA,211660,2741120,10404,687264,2020
2020-08-01,Kitui,Brucellosis,Lab confirmed,846,NA,NA,NA,NA,211660,2741120,10404,687264,2020
2020-08-01,Kwale,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,181230,764820,2192,620868,2020
2020-08-01,Kwale,Brucellosis,Lab confirmed,25,NA,NA,NA,NA,181230,764820,2192,620868,2020
2020-08-01,Laikipia,Brucellosis,Clinically confirmed,62,NA,NA,NA,NA,1227564,805052,15654,540130,2020
2020-08-01,Laikipia,Brucellosis,Lab confirmed,244,NA,NA,NA,NA,1227564,805052,15654,540130,2020
2020-08-01,Lamu,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,84290,195758,250,196642,2020
2020-08-01,Lamu,Brucellosis,Lab confirmed,2,NA,NA,NA,NA,84290,195758,250,196642,2020
